Random Seed:  999
/mnt/mscteach_home/s1890135/EvolPokeGAN/experiments/experiment_results/PokeGAN_experiment /mnt/mscteach_home/s1890135/EvolPokeGAN/experiments/experiment_results/PokeGAN_experiment/result_loss /mnt/mscteach_home/s1890135/EvolPokeGAN/experiments/experiment_results/PokeGAN_experiment/saved_models /mnt/mscteach_home/s1890135/EvolPokeGAN/experiments/experiment_results/PokeGAN_experiment/outputs
Data loaded
Generator(
  (main): Sequential(
    (0): ConvTranspose2d(100, 512, kernel_size=(4, 4), stride=(1, 1), bias=False)
    (1): BatchNorm2d(512, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (2): ReLU(inplace)
    (3): ConvTranspose2d(512, 256, kernel_size=(4, 4), stride=(2, 2), padding=(1, 1), bias=False)
    (4): BatchNorm2d(256, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (5): ReLU(inplace)
    (6): ConvTranspose2d(256, 128, kernel_size=(4, 4), stride=(2, 2), padding=(1, 1), bias=False)
    (7): BatchNorm2d(128, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (8): ReLU(inplace)
    (9): ConvTranspose2d(128, 64, kernel_size=(4, 4), stride=(2, 2), padding=(1, 1), bias=False)
    (10): BatchNorm2d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (11): ReLU(inplace)
    (12): ConvTranspose2d(64, 3, kernel_size=(4, 4), stride=(2, 2), padding=(1, 1), bias=False)
    (13): Tanh()
  )
)
Discriminator(
  (main): Sequential(
    (0): Conv2d(3, 64, kernel_size=(4, 4), stride=(2, 2), padding=(1, 1), bias=False)
    (1): LeakyReLU(negative_slope=0.2, inplace)
    (2): Conv2d(64, 128, kernel_size=(4, 4), stride=(2, 2), padding=(1, 1), bias=False)
    (3): BatchNorm2d(128, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (4): LeakyReLU(negative_slope=0.2, inplace)
    (5): Conv2d(128, 256, kernel_size=(4, 4), stride=(2, 2), padding=(1, 1), bias=False)
    (6): BatchNorm2d(256, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (7): LeakyReLU(negative_slope=0.2, inplace)
    (8): Conv2d(256, 512, kernel_size=(4, 4), stride=(2, 2), padding=(1, 1), bias=False)
    (9): BatchNorm2d(512, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (10): LeakyReLU(negative_slope=0.2, inplace)
    (11): Conv2d(512, 1, kernel_size=(4, 4), stride=(1, 1), bias=False)
    (12): Sigmoid()
  )
)
Starting Training Loop...
[0/500][0/12]	Loss_D: 1.6147	Loss_G: 5.2526	D(x): 0.6052	D(G(z)): 0.5669 / 0.0074
[177/500][0/12]	Loss_D: 0.0638	Loss_G: 4.3219	D(x): 0.9865	D(G(z)): 0.0483 / 0.0162
[178/500][0/12]	Loss_D: 0.0594	Loss_G: 4.1121	D(x): 0.9652	D(G(z)): 0.0233 / 0.0239
[179/500][0/12]	Loss_D: 0.0617	Loss_G: 4.7559	D(x): 0.9812	D(G(z)): 0.0405 / 0.0119
[180/500][0/12]	Loss_D: 0.0535	Loss_G: 4.7808	D(x): 0.9776	D(G(z)): 0.0300 / 0.0128
[181/500][0/12]	Loss_D: 0.0647	Loss_G: 4.1851	D(x): 0.9710	D(G(z)): 0.0341 / 0.0215
[182/500][0/12]	Loss_D: 0.0533	Loss_G: 4.3128	D(x): 0.9762	D(G(z)): 0.0283 / 0.0182
[183/500][0/12]	Loss_D: 0.1001	Loss_G: 5.3270	D(x): 0.9932	D(G(z)): 0.0859 / 0.0064
[184/500][0/12]	Loss_D: 0.1451	Loss_G: 6.9062	D(x): 0.9953	D(G(z)): 0.1252 / 0.0014
[185/500][0/12]	Loss_D: 1.1926	Loss_G: 3.0267	D(x): 0.5895	D(G(z)): 0.2611 / 0.1160
[186/500][0/12]	Loss_D: 0.7113	Loss_G: 6.8212	D(x): 0.9158	D(G(z)): 0.3545 / 0.0032
[187/500][0/12]	Loss_D: 0.3621	Loss_G: 4.9648	D(x): 0.9647	D(G(z)): 0.2078 / 0.0139
[188/500][0/12]	Loss_D: 0.1402	Loss_G: 5.1616	D(x): 0.9534	D(G(z)): 0.0825 / 0.0092
[189/500][0/12]	Loss_D: 0.1502	Loss_G: 4.3182	D(x): 0.9098	D(G(z)): 0.0456 / 0.0270
[190/500][0/12]	Loss_D: 0.1182	Loss_G: 5.0651	D(x): 0.9684	D(G(z)): 0.0772 / 0.0105
[191/500][0/12]	Loss_D: 0.1099	Loss_G: 4.5997	D(x): 0.9760	D(G(z)): 0.0789 / 0.0141
[192/500][0/12]	Loss_D: 0.1056	Loss_G: 4.3212	D(x): 0.9731	D(G(z)): 0.0732 / 0.0171
[193/500][0/12]	Loss_D: 0.0876	Loss_G: 3.9594	D(x): 0.9417	D(G(z)): 0.0257 / 0.0275
[194/500][0/12]	Loss_D: 0.0851	Loss_G: 4.5049	D(x): 0.9817	D(G(z)): 0.0613 / 0.0160
[195/500][0/12]	Loss_D: 0.0670	Loss_G: 4.3392	D(x): 0.9775	D(G(z)): 0.0424 / 0.0158
[196/500][0/12]	Loss_D: 0.0684	Loss_G: 4.4471	D(x): 0.9559	D(G(z)): 0.0222 / 0.0169
[197/500][0/12]	Loss_D: 0.0688	Loss_G: 4.3821	D(x): 0.9707	D(G(z)): 0.0370 / 0.0183
[198/500][0/12]	Loss_D: 0.0622	Loss_G: 4.5030	D(x): 0.9756	D(G(z)): 0.0360 / 0.0158
[199/500][0/12]	Loss_D: 0.0541	Loss_G: 4.5372	D(x): 0.9807	D(G(z)): 0.0335 / 0.0153
[200/500][0/12]	Loss_D: 0.0718	Loss_G: 4.6052	D(x): 0.9857	D(G(z)): 0.0541 / 0.0137
[201/500][0/12]	Loss_D: 0.0609	Loss_G: 4.0600	D(x): 0.9670	D(G(z)): 0.0265 / 0.0231
[202/500][0/12]	Loss_D: 0.0518	Loss_G: 4.6156	D(x): 0.9724	D(G(z)): 0.0230 / 0.0162
[203/500][0/12]	Loss_D: 0.0459	Loss_G: 4.3930	D(x): 0.9742	D(G(z)): 0.0193 / 0.0175
[204/500][0/12]	Loss_D: 0.1132	Loss_G: 5.6909	D(x): 0.9928	D(G(z)): 0.0961 / 0.0042
[205/500][0/12]	Loss_D: 0.0801	Loss_G: 5.2559	D(x): 0.9916	D(G(z)): 0.0667 / 0.0066
[206/500][0/12]	Loss_D: 0.0457	Loss_G: 4.5337	D(x): 0.9746	D(G(z)): 0.0195 / 0.0153
[207/500][0/12]	Loss_D: 0.0451	Loss_G: 4.6739	D(x): 0.9871	D(G(z)): 0.0311 / 0.0124
[208/500][0/12]	Loss_D: 0.0436	Loss_G: 4.2394	D(x): 0.9724	D(G(z)): 0.0153 / 0.0198
[209/500][0/12]	Loss_D: 0.0436	Loss_G: 4.5914	D(x): 0.9864	D(G(z)): 0.0291 / 0.0141
[210/500][0/12]	Loss_D: 0.0446	Loss_G: 4.6403	D(x): 0.9889	D(G(z)): 0.0325 / 0.0125
[211/500][0/12]	Loss_D: 0.0595	Loss_G: 4.8335	D(x): 0.9852	D(G(z)): 0.0422 / 0.0109
[212/500][0/12]	Loss_D: 0.0418	Loss_G: 4.8306	D(x): 0.9847	D(G(z)): 0.0258 / 0.0105
[213/500][0/12]	Loss_D: 0.0344	Loss_G: 4.4671	D(x): 0.9802	D(G(z)): 0.0142 / 0.0152
[214/500][0/12]	Loss_D: 0.5476	Loss_G: 15.5881	D(x): 0.9989	D(G(z)): 0.3667 / 0.0000
[215/500][0/12]	Loss_D: 2.2005	Loss_G: 1.7707	D(x): 0.2492	D(G(z)): 0.0490 / 0.3465
[216/500][0/12]	Loss_D: 1.0052	Loss_G: 4.0346	D(x): 0.5120	D(G(z)): 0.0277 / 0.0618
[217/500][0/12]	Loss_D: 0.8662	Loss_G: 10.3914	D(x): 0.9737	D(G(z)): 0.4729 / 0.0001
[218/500][0/12]	Loss_D: 0.2226	Loss_G: 4.5931	D(x): 0.8816	D(G(z)): 0.0709 / 0.0198
[219/500][0/12]	Loss_D: 0.2502	Loss_G: 6.2156	D(x): 0.9881	D(G(z)): 0.1817 / 0.0032
[220/500][0/12]	Loss_D: 0.2171	Loss_G: 5.4113	D(x): 0.9767	D(G(z)): 0.1505 / 0.0072
[221/500][0/12]	Loss_D: 0.0980	Loss_G: 4.6420	D(x): 0.9411	D(G(z)): 0.0334 / 0.0159
[222/500][0/12]	Loss_D: 0.0743	Loss_G: 4.8859	D(x): 0.9656	D(G(z)): 0.0372 / 0.0113
[223/500][0/12]	Loss_D: 0.0899	Loss_G: 4.8288	D(x): 0.9802	D(G(z)): 0.0642 / 0.0117
[224/500][0/12]	Loss_D: 0.0482	Loss_G: 4.7090	D(x): 0.9754	D(G(z)): 0.0225 / 0.0137
[225/500][0/12]	Loss_D: 0.0573	Loss_G: 4.1968	D(x): 0.9654	D(G(z)): 0.0213 / 0.0206
[226/500][0/12]	Loss_D: 0.0660	Loss_G: 5.2533	D(x): 0.9457	D(G(z)): 0.0093 / 0.0084
[227/500][0/12]	Loss_D: 0.0534	Loss_G: 4.6433	D(x): 0.9863	D(G(z)): 0.0379 / 0.0129
[228/500][0/12]	Loss_D: 0.0484	Loss_G: 4.7544	D(x): 0.9724	D(G(z)): 0.0198 / 0.0121
[229/500][0/12]	Loss_D: 0.0484	Loss_G: 4.5468	D(x): 0.9773	D(G(z)): 0.0248 / 0.0141
[230/500][0/12]	Loss_D: 0.0653	Loss_G: 4.7876	D(x): 0.9859	D(G(z)): 0.0490 / 0.0108
[231/500][0/12]	Loss_D: 0.0680	Loss_G: 4.9885	D(x): 0.9918	D(G(z)): 0.0560 / 0.0089
[232/500][0/12]	Loss_D: 0.0878	Loss_G: 5.0756	D(x): 0.9893	D(G(z)): 0.0716 / 0.0082
[233/500][0/12]	Loss_D: 0.0612	Loss_G: 5.1571	D(x): 0.9883	D(G(z)): 0.0470 / 0.0080
[234/500][0/12]	Loss_D: 0.0468	Loss_G: 4.7381	D(x): 0.9739	D(G(z)): 0.0196 / 0.0132
[235/500][0/12]	Loss_D: 0.0644	Loss_G: 4.8486	D(x): 0.9941	D(G(z)): 0.0556 / 0.0107
[236/500][0/12]	Loss_D: 0.0371	Loss_G: 4.7740	D(x): 0.9793	D(G(z)): 0.0159 / 0.0123
[237/500][0/12]	Loss_D: 0.0457	Loss_G: 4.5920	D(x): 0.9744	D(G(z)): 0.0192 / 0.0149
[238/500][0/12]	Loss_D: 0.0351	Loss_G: 4.5487	D(x): 0.9834	D(G(z)): 0.0180 / 0.0155
[239/500][0/12]	Loss_D: 0.0375	Loss_G: 4.5091	D(x): 0.9903	D(G(z)): 0.0269 / 0.0153
[240/500][0/12]	Loss_D: 0.0418	Loss_G: 4.9297	D(x): 0.9784	D(G(z)): 0.0193 / 0.0101
[241/500][0/12]	Loss_D: 0.0352	Loss_G: 4.3672	D(x): 0.9854	D(G(z)): 0.0202 / 0.0157
[242/500][0/12]	Loss_D: 0.0456	Loss_G: 4.7095	D(x): 0.9866	D(G(z)): 0.0311 / 0.0112
[243/500][0/12]	Loss_D: 0.0915	Loss_G: 5.6401	D(x): 0.9961	D(G(z)): 0.0813 / 0.0047
[244/500][0/12]	Loss_D: 0.0349	Loss_G: 4.8648	D(x): 0.9833	D(G(z)): 0.0176 / 0.0127
[245/500][0/12]	Loss_D: 0.0225	Loss_G: 4.9879	D(x): 0.9924	D(G(z)): 0.0147 / 0.0092
[246/500][0/12]	Loss_D: 0.0505	Loss_G: 5.0605	D(x): 0.9941	D(G(z)): 0.0427 / 0.0082
[247/500][0/12]	Loss_D: 0.0324	Loss_G: 4.7541	D(x): 0.9838	D(G(z)): 0.0158 / 0.0130
[248/500][0/12]	Loss_D: 0.0393	Loss_G: 4.8868	D(x): 0.9947	D(G(z)): 0.0328 / 0.0096
[249/500][0/12]	Loss_D: 0.0348	Loss_G: 4.8005	D(x): 0.9815	D(G(z)): 0.0159 / 0.0109
[250/500][0/12]	Loss_D: 0.0314	Loss_G: 4.8821	D(x): 0.9899	D(G(z)): 0.0208 / 0.0099
[251/500][0/12]	Loss_D: 0.0379	Loss_G: 4.9588	D(x): 0.9901	D(G(z)): 0.0272 / 0.0098
[252/500][0/12]	Loss_D: 0.0216	Loss_G: 5.2184	D(x): 0.9933	D(G(z)): 0.0147 / 0.0076
[253/500][0/12]	Loss_D: 0.0289	Loss_G: 4.9208	D(x): 0.9849	D(G(z)): 0.0135 / 0.0098
[254/500][0/12]	Loss_D: 0.0400	Loss_G: 5.3829	D(x): 0.9934	D(G(z)): 0.0324 / 0.0062
[255/500][0/12]	Loss_D: 0.0265	Loss_G: 4.9844	D(x): 0.9895	D(G(z)): 0.0158 / 0.0090
[256/500][0/12]	Loss_D: 0.0816	Loss_G: 6.0368	D(x): 0.9968	D(G(z)): 0.0734 / 0.0029
[257/500][0/12]	Loss_D: 0.0436	Loss_G: 5.3360	D(x): 0.9969	D(G(z)): 0.0386 / 0.0061
[258/500][0/12]	Loss_D: 0.0242	Loss_G: 5.1166	D(x): 0.9916	D(G(z)): 0.0155 / 0.0086
[259/500][0/12]	Loss_D: 0.0355	Loss_G: 5.2882	D(x): 0.9946	D(G(z)): 0.0290 / 0.0069
[260/500][0/12]	Loss_D: 0.0303	Loss_G: 4.9486	D(x): 0.9919	D(G(z)): 0.0217 / 0.0091
[261/500][0/12]	Loss_D: 0.0968	Loss_G: 6.9140	D(x): 0.9973	D(G(z)): 0.0868 / 0.0012
[262/500][0/12]	Loss_D: 0.0559	Loss_G: 5.4538	D(x): 0.9974	D(G(z)): 0.0509 / 0.0051
[263/500][0/12]	Loss_D: 0.1045	Loss_G: 7.1107	D(x): 0.9975	D(G(z)): 0.0925 / 0.0010
[264/500][0/12]	Loss_D: 0.0314	Loss_G: 5.0798	D(x): 0.9921	D(G(z)): 0.0229 / 0.0081
[265/500][0/12]	Loss_D: 0.0192	Loss_G: 5.1076	D(x): 0.9907	D(G(z)): 0.0098 / 0.0095
[266/500][0/12]	Loss_D: 0.0227	Loss_G: 5.1796	D(x): 0.9893	D(G(z)): 0.0117 / 0.0092
[267/500][0/12]	Loss_D: 0.0242	Loss_G: 5.2322	D(x): 0.9931	D(G(z)): 0.0169 / 0.0076
[268/500][0/12]	Loss_D: 0.0173	Loss_G: 5.1992	D(x): 0.9895	D(G(z)): 0.0067 / 0.0077
[269/500][0/12]	Loss_D: 0.0254	Loss_G: 5.1981	D(x): 0.9952	D(G(z)): 0.0203 / 0.0072
[270/500][0/12]	Loss_D: 0.0246	Loss_G: 5.2141	D(x): 0.9936	D(G(z)): 0.0180 / 0.0071
[271/500][0/12]	Loss_D: 0.0327	Loss_G: 4.9874	D(x): 0.9850	D(G(z)): 0.0166 / 0.0098
[272/500][0/12]	Loss_D: 0.0479	Loss_G: 6.0846	D(x): 0.9967	D(G(z)): 0.0427 / 0.0029
[273/500][0/12]	Loss_D: 0.0270	Loss_G: 4.9763	D(x): 0.9856	D(G(z)): 0.0123 / 0.0103
[274/500][0/12]	Loss_D: 0.0637	Loss_G: 6.1857	D(x): 0.9978	D(G(z)): 0.0572 / 0.0025
[275/500][0/12]	Loss_D: 0.0184	Loss_G: 5.3053	D(x): 0.9947	D(G(z)): 0.0129 / 0.0069
[276/500][0/12]	Loss_D: 0.0342	Loss_G: 5.6313	D(x): 0.9978	D(G(z)): 0.0311 / 0.0046
[277/500][0/12]	Loss_D: 0.0667	Loss_G: 6.6479	D(x): 0.9980	D(G(z)): 0.0615 / 0.0016
[278/500][0/12]	Loss_D: 0.0205	Loss_G: 5.1938	D(x): 0.9924	D(G(z)): 0.0127 / 0.0072
[279/500][0/12]	Loss_D: 0.0202	Loss_G: 5.3383	D(x): 0.9938	D(G(z)): 0.0137 / 0.0068
[280/500][0/12]	Loss_D: 0.0185	Loss_G: 5.3064	D(x): 0.9935	D(G(z)): 0.0118 / 0.0070
[281/500][0/12]	Loss_D: 0.0580	Loss_G: 6.5961	D(x): 0.9986	D(G(z)): 0.0543 / 0.0016
[282/500][0/12]	Loss_D: 0.0223	Loss_G: 5.3980	D(x): 0.9934	D(G(z)): 0.0154 / 0.0061
[283/500][0/12]	Loss_D: 0.0255	Loss_G: 5.3842	D(x): 0.9970	D(G(z)): 0.0221 / 0.0064
[284/500][0/12]	Loss_D: 0.0495	Loss_G: 6.3832	D(x): 0.9973	D(G(z)): 0.0439 / 0.0022
[285/500][0/12]	Loss_D: 0.0171	Loss_G: 5.3563	D(x): 0.9955	D(G(z)): 0.0124 / 0.0065
[286/500][0/12]	Loss_D: 0.0215	Loss_G: 5.5561	D(x): 0.9930	D(G(z)): 0.0142 / 0.0060
[287/500][0/12]	Loss_D: 0.0170	Loss_G: 5.6015	D(x): 0.9958	D(G(z)): 0.0127 / 0.0051
[288/500][0/12]	Loss_D: 0.0303	Loss_G: 5.7112	D(x): 0.9971	D(G(z)): 0.0267 / 0.0045
[289/500][0/12]	Loss_D: 0.0188	Loss_G: 5.4148	D(x): 0.9959	D(G(z)): 0.0145 / 0.0063
[290/500][0/12]	Loss_D: 0.0174	Loss_G: 5.2103	D(x): 0.9905	D(G(z)): 0.0077 / 0.0080
[291/500][0/12]	Loss_D: 0.0431	Loss_G: 6.5159	D(x): 0.9971	D(G(z)): 0.0381 / 0.0019
[292/500][0/12]	Loss_D: 0.0219	Loss_G: 5.6459	D(x): 0.9937	D(G(z)): 0.0151 / 0.0054
[293/500][0/12]	Loss_D: 0.0191	Loss_G: 5.2627	D(x): 0.9920	D(G(z)): 0.0109 / 0.0075
[294/500][0/12]	Loss_D: 0.0192	Loss_G: 5.6196	D(x): 0.9957	D(G(z)): 0.0146 / 0.0050
[295/500][0/12]	Loss_D: 0.0187	Loss_G: 5.3602	D(x): 0.9852	D(G(z)): 0.0037 / 0.0068
[296/500][0/12]	Loss_D: 0.0165	Loss_G: 5.5792	D(x): 0.9951	D(G(z)): 0.0114 / 0.0053
[297/500][0/12]	Loss_D: 0.0171	Loss_G: 5.4572	D(x): 0.9973	D(G(z)): 0.0142 / 0.0059
[298/500][0/12]	Loss_D: 0.0324	Loss_G: 6.0266	D(x): 0.9977	D(G(z)): 0.0293 / 0.0030
[299/500][0/12]	Loss_D: 0.0140	Loss_G: 5.3719	D(x): 0.9909	D(G(z)): 0.0048 / 0.0067
[300/500][0/12]	Loss_D: 0.0324	Loss_G: 6.4277	D(x): 0.9980	D(G(z)): 0.0296 / 0.0021
[301/500][0/12]	Loss_D: 0.0692	Loss_G: 8.4103	D(x): 0.9988	D(G(z)): 0.0635 / 0.0003
[302/500][0/12]	Loss_D: 1.8952	Loss_G: 2.8867	D(x): 0.7198	D(G(z)): 0.5609 / 0.1334
[303/500][0/12]	Loss_D: 1.2126	Loss_G: 1.8795	D(x): 0.4934	D(G(z)): 0.2007 / 0.2259
[304/500][0/12]	Loss_D: 1.0622	Loss_G: 5.4476	D(x): 0.8209	D(G(z)): 0.4209 / 0.0090
[305/500][0/12]	Loss_D: 0.8884	Loss_G: 3.7630	D(x): 0.6072	D(G(z)): 0.0770 / 0.0539
[306/500][0/12]	Loss_D: 0.6591	Loss_G: 6.7098	D(x): 0.8902	D(G(z)): 0.2708 / 0.0024
[307/500][0/12]	Loss_D: 0.1834	Loss_G: 3.2211	D(x): 0.9294	D(G(z)): 0.0863 / 0.0939
[308/500][0/12]	Loss_D: 0.5962	Loss_G: 9.1096	D(x): 0.9694	D(G(z)): 0.3234 / 0.0005
[309/500][0/12]	Loss_D: 0.1940	Loss_G: 4.9025	D(x): 0.9377	D(G(z)): 0.0870 / 0.0157
[310/500][0/12]	Loss_D: 0.0941	Loss_G: 4.5751	D(x): 0.9652	D(G(z)): 0.0529 / 0.0168
[311/500][0/12]	Loss_D: 0.1458	Loss_G: 5.8100	D(x): 0.8921	D(G(z)): 0.0190 / 0.0085
[312/500][0/12]	Loss_D: 0.0788	Loss_G: 5.1071	D(x): 0.9766	D(G(z)): 0.0505 / 0.0108
[313/500][0/12]	Loss_D: 0.1127	Loss_G: 5.0987	D(x): 0.9908	D(G(z)): 0.0915 / 0.0090
[314/500][0/12]	Loss_D: 0.0771	Loss_G: 4.9897	D(x): 0.9764	D(G(z)): 0.0489 / 0.0105
[315/500][0/12]	Loss_D: 0.0574	Loss_G: 5.2241	D(x): 0.9899	D(G(z)): 0.0438 / 0.0077
[316/500][0/12]	Loss_D: 0.0539	Loss_G: 4.8772	D(x): 0.9792	D(G(z)): 0.0314 / 0.0112
[317/500][0/12]	Loss_D: 0.0467	Loss_G: 4.8156	D(x): 0.9730	D(G(z)): 0.0187 / 0.0120
[318/500][0/12]	Loss_D: 0.0507	Loss_G: 5.0899	D(x): 0.9801	D(G(z)): 0.0290 / 0.0108
[319/500][0/12]	Loss_D: 0.0418	Loss_G: 5.2884	D(x): 0.9868	D(G(z)): 0.0274 / 0.0084
[320/500][0/12]	Loss_D: 0.0398	Loss_G: 4.7701	D(x): 0.9863	D(G(z)): 0.0254 / 0.0115
[321/500][0/12]	Loss_D: 0.0470	Loss_G: 4.9276	D(x): 0.9920	D(G(z)): 0.0371 / 0.0096
[322/500][0/12]	Loss_D: 0.0469	Loss_G: 5.1407	D(x): 0.9932	D(G(z)): 0.0384 / 0.0077
[323/500][0/12]	Loss_D: 0.0317	Loss_G: 4.9229	D(x): 0.9822	D(G(z)): 0.0134 / 0.0133
[324/500][0/12]	Loss_D: 0.0348	Loss_G: 5.0313	D(x): 0.9857	D(G(z)): 0.0198 / 0.0092
[325/500][0/12]	Loss_D: 0.0549	Loss_G: 5.2322	D(x): 0.9956	D(G(z)): 0.0478 / 0.0065
[326/500][0/12]	Loss_D: 0.0392	Loss_G: 5.4315	D(x): 0.9926	D(G(z)): 0.0307 / 0.0063
[327/500][0/12]	Loss_D: 0.0456	Loss_G: 5.4741	D(x): 0.9914	D(G(z)): 0.0356 / 0.0057
[328/500][0/12]	Loss_D: 0.0330	Loss_G: 4.9011	D(x): 0.9825	D(G(z)): 0.0149 / 0.0122
[329/500][0/12]	Loss_D: 0.0282	Loss_G: 5.2229	D(x): 0.9805	D(G(z)): 0.0083 / 0.0086
[330/500][0/12]	Loss_D: 0.0353	Loss_G: 5.1388	D(x): 0.9937	D(G(z)): 0.0282 / 0.0075
[331/500][0/12]	Loss_D: 0.0263	Loss_G: 4.9163	D(x): 0.9877	D(G(z)): 0.0137 / 0.0108
[332/500][0/12]	Loss_D: 0.0433	Loss_G: 5.3464	D(x): 0.9937	D(G(z)): 0.0355 / 0.0074
[333/500][0/12]	Loss_D: 0.0290	Loss_G: 5.1883	D(x): 0.9942	D(G(z)): 0.0226 / 0.0075
[334/500][0/12]	Loss_D: 0.0301	Loss_G: 5.2984	D(x): 0.9934	D(G(z)): 0.0230 / 0.0072
[335/500][0/12]	Loss_D: 0.0281	Loss_G: 5.0378	D(x): 0.9931	D(G(z)): 0.0208 / 0.0086
[336/500][0/12]	Loss_D: 0.0188	Loss_G: 5.3316	D(x): 0.9914	D(G(z)): 0.0099 / 0.0067
[337/500][0/12]	Loss_D: 0.0297	Loss_G: 5.2508	D(x): 0.9929	D(G(z)): 0.0220 / 0.0076
[338/500][0/12]	Loss_D: 0.0198	Loss_G: 5.2521	D(x): 0.9932	D(G(z)): 0.0129 / 0.0070
[339/500][0/12]	Loss_D: 0.0193	Loss_G: 5.1321	D(x): 0.9941	D(G(z)): 0.0132 / 0.0077
[340/500][0/12]	Loss_D: 0.0205	Loss_G: 5.2564	D(x): 0.9938	D(G(z)): 0.0141 / 0.0072
[341/500][0/12]	Loss_D: 0.0210	Loss_G: 5.4767	D(x): 0.9901	D(G(z)): 0.0109 / 0.0064
[342/500][0/12]	Loss_D: 0.0397	Loss_G: 5.5744	D(x): 0.9984	D(G(z)): 0.0371 / 0.0049
[343/500][0/12]	Loss_D: 0.0336	Loss_G: 5.7341	D(x): 0.9957	D(G(z)): 0.0281 / 0.0050
[344/500][0/12]	Loss_D: 0.0239	Loss_G: 5.3433	D(x): 0.9932	D(G(z)): 0.0167 / 0.0067
[345/500][0/12]	Loss_D: 0.0261	Loss_G: 5.8325	D(x): 0.9964	D(G(z)): 0.0219 / 0.0042
[346/500][0/12]	Loss_D: 0.0192	Loss_G: 5.4266	D(x): 0.9895	D(G(z)): 0.0085 / 0.0069
[347/500][0/12]	Loss_D: 0.0250	Loss_G: 5.3615	D(x): 0.9958	D(G(z)): 0.0203 / 0.0063
[348/500][0/12]	Loss_D: 0.0198	Loss_G: 5.3782	D(x): 0.9947	D(G(z)): 0.0143 / 0.0064
[349/500][0/12]	Loss_D: 0.0176	Loss_G: 5.3131	D(x): 0.9951	D(G(z)): 0.0125 / 0.0066
[350/500][0/12]	Loss_D: 0.0148	Loss_G: 5.5053	D(x): 0.9939	D(G(z)): 0.0086 / 0.0060
[351/500][0/12]	Loss_D: 0.0177	Loss_G: 5.5713	D(x): 0.9973	D(G(z)): 0.0148 / 0.0062
[352/500][0/12]	Loss_D: 0.0182	Loss_G: 5.3290	D(x): 0.9932	D(G(z)): 0.0113 / 0.0070
[353/500][0/12]	Loss_D: 0.0141	Loss_G: 5.6286	D(x): 0.9948	D(G(z)): 0.0087 / 0.0057
[354/500][0/12]	Loss_D: 0.0180	Loss_G: 5.2922	D(x): 0.9874	D(G(z)): 0.0053 / 0.0070
[355/500][0/12]	Loss_D: 0.0136	Loss_G: 5.7427	D(x): 0.9949	D(G(z)): 0.0085 / 0.0049
[356/500][0/12]	Loss_D: 0.0173	Loss_G: 5.8152	D(x): 0.9952	D(G(z)): 0.0124 / 0.0046
[357/500][0/12]	Loss_D: 0.0183	Loss_G: 5.5962	D(x): 0.9969	D(G(z)): 0.0149 / 0.0053
[358/500][0/12]	Loss_D: 0.0208	Loss_G: 5.9947	D(x): 0.9954	D(G(z)): 0.0159 / 0.0036
[359/500][0/12]	Loss_D: 0.0122	Loss_G: 5.5445	D(x): 0.9928	D(G(z)): 0.0049 / 0.0053
[360/500][0/12]	Loss_D: 0.0147	Loss_G: 5.4048	D(x): 0.9924	D(G(z)): 0.0070 / 0.0068
[361/500][0/12]	Loss_D: 0.0125	Loss_G: 5.7549	D(x): 0.9960	D(G(z)): 0.0085 / 0.0043
[362/500][0/12]	Loss_D: 0.0130	Loss_G: 5.7022	D(x): 0.9967	D(G(z)): 0.0097 / 0.0043
[363/500][0/12]	Loss_D: 0.0157	Loss_G: 5.8597	D(x): 0.9970	D(G(z)): 0.0124 / 0.0037
[364/500][0/12]	Loss_D: 0.0154	Loss_G: 5.7739	D(x): 0.9967	D(G(z)): 0.0120 / 0.0042
[365/500][0/12]	Loss_D: 0.0159	Loss_G: 5.5856	D(x): 0.9963	D(G(z)): 0.0121 / 0.0052
[366/500][0/12]	Loss_D: 0.0107	Loss_G: 5.8237	D(x): 0.9932	D(G(z)): 0.0039 / 0.0043
[367/500][0/12]	Loss_D: 0.0157	Loss_G: 5.8697	D(x): 0.9953	D(G(z)): 0.0109 / 0.0040
[368/500][0/12]	Loss_D: 0.0108	Loss_G: 5.5294	D(x): 0.9971	D(G(z)): 0.0078 / 0.0051
[369/500][0/12]	Loss_D: 0.0176	Loss_G: 5.8729	D(x): 0.9961	D(G(z)): 0.0134 / 0.0038
[370/500][0/12]	Loss_D: 0.0171	Loss_G: 6.0710	D(x): 0.9974	D(G(z)): 0.0141 / 0.0032
[371/500][0/12]	Loss_D: 0.0133	Loss_G: 5.4963	D(x): 0.9950	D(G(z)): 0.0083 / 0.0065
[372/500][0/12]	Loss_D: 0.0110	Loss_G: 5.7747	D(x): 0.9968	D(G(z)): 0.0077 / 0.0041
[373/500][0/12]	Loss_D: 0.0121	Loss_G: 5.5808	D(x): 0.9934	D(G(z)): 0.0054 / 0.0055
